id,promedio_votos,total_votos
172545,0.0,1
17589,6.6,45
3597,5.6,698
1813,7.2,1414
36797,5.4,36
12628,5.6,26
33344,6.3,30
25099,8.3,8
45019,7.4,5
63437,6.3,6
62422,3.8,3
782,7.5,1846
29911,6.2,25
9827,5.2,110
1959,6.5,12
251481,0.0,0
8067,6.2,130
125052,4.8,4
45153,6.3,29
10871,5.8,52
14398,6.5,32
10890,6.5,253
99002,8.0,7
1281,6.3,602
32332,5.2,16
9770,5.9,81
12616,5.7,24
34838,6.4,5
14905,6.5,22
14583,6.6,16
11975,6.7,239
4995,7.5,812
9281,7.0,390
45928,6.3,7
563,6.7,1584
61337,6.1,9
19931,7.1,34
31535,2.7,13
10215,6.6,363
9823,3.8,225
37165,7.8,4702
45609,6.9,34
38904,5.4,7
45565,5.0,10
9407,5.9,79
4824,6.1,536
9444,7.4,1481
9414,6.5,126
8078,5.9,1388
29938,4.5,2
11831,6.8,324
2895,6.1,39
39177,6.2,10
19601,6.3,34
124606,6.0,1
42832,5.4,7
22797,6.7,36
2639,7.3,188
9574,5.3,707
10371,5.6,43
489,7.9,2880
167738,6.0,1
293820,0.0,0
9714,5.1,632
102406,0.0,0
170430,0.0,0
8197,6.3,161
6283,6.2,297
279698,0.0,0
49728,5.0,14
64562,10.0,1
4233,6.1,856
191874,0.0,0
10217,6.8,108
438108,0.0,0
597,7.5,7770
714,6.0,941
52537,4.5,1
12799,6.6,4
62394,0.0,0
9922,6.1,306
547,6.7,296
25994,6.9,10
184,7.3,1580
9746,6.8,92
9438,3.9,75
115,7.8,3001
26941,7.2,5
27103,7.2,28
9410,6.4,131
32302,3.9,38
216794,0.0,0
88863,4.3,4
154821,0.0,0
41417,4.7,17
12538,5.8,76
586,6.7,273
2666,7.2,838
46338,0.0,0
54007,4.9,16
11258,5.5,181
9490,6.4,179
9411,6.6,346
25719,7.0,23
9033,5.9,49
11220,7.7,113
21253,7.3,22
6116,4.7,124
9457,6.0,155
281289,5.5,2
43911,2.0,1
39424,5.7,14
44361,7.6,14
11702,6.0,128
2923,5.8,14
12238,5.7,60
11568,5.2,166
41577,6.6,29
66894,6.8,4
11003,6.5,603
10153,5.8,483
49645,7.2,3
47112,0.0,0
102732,6.0,1
30949,5.7,29
2898,7.2,946
9558,6.5,130
83593,0.0,0
320011,0.0,0
26269,6.1,36
11808,6.2,383
6970,6.4,7
47452,6.9,11
18205,6.4,12
36943,5.0,1
21736,6.3,20
17941,5.9,44
10668,6.7,86
9313,6.3,1052
42807,5.9,44
617,6.3,454
36568,6.0,83
37272,5.6,7
5910,7.6,118
9440,6.1,97
53092,7.7,9
32911,5.2,12
44308,5.9,6
124821,6.0,1
32456,5.4,25
93350,5.8,4
62695,7.0,1
32144,5.8,5
17127,5.6,75
40688,4.1,19
17133,5.5,16
19848,6.2,15
17644,2.9,8
1774,6.2,24
30265,5.8,9
2157,5.0,395
70581,5.1,5
8838,6.0,374
29193,7.1,74
795,6.5,537
16980,6.8,50
27472,6.1,28
47881,5.1,33
9469,6.7,140
12488,5.7,37
98499,5.0,1
81367,5.6,16
267,7.2,89
16148,6.0,56
21252,7.1,35
73135,0.0,0
9449,5.8,136
6264,4.7,10
90414,6.0,1
188870,9.0,2
215373,6.0,1
78149,3.0,9
15513,5.9,16
31220,4.3,28
13907,5.9,30
29825,5.5,13
10622,6.2,129
30020,7.1,78
17139,7.7,25
34582,5.7,6
10216,4.5,161
9771,4.3,20
24560,5.9,9
76330,6.2,5
9448,6.1,112
38618,3.3,10
18316,5.2,45
78373,10.0,1
77514,5.0,3
49474,0.0,0
4415,7.1,157
39467,5.2,9
55561,5.6,13
8656,5.9,870
209345,0.0,0
58680,5.5,10
35161,5.7,9
35796,7.3,32
18937,6.9,193
929,5.3,1075
9452,6.3,66
1878,7.2,1321
9844,5.9,56
40505,5.4,8
14342,5.5,57
9715,5.8,82
26610,6.6,55
20064,7.4,3
40961,5.9,14
1965,6.3,320
312,6.5,12
6068,5.6,343
15037,6.1,122
50043,5.9,10
37636,6.3,32
17044,7.0,3
60951,5.8,5
21334,7.8,113
416437,0.0,0
32284,6.1,12
51955,0.0,0
37410,6.9,29
47481,4.0,3
53765,6.1,10
10674,7.6,2089
136134,7.0,2
846,6.6,494
12655,6.5,2
3050,5.4,705
1389,6.5,338
11020,7.1,156
20862,6.7,25
108548,6.0,5
9464,7.2,172
95,6.5,2540
944,6.3,782
35680,5.1,46
11551,6.2,522
473,7.1,600
102304,8.3,2
544,6.5,1616
10513,4.4,137
28966,7.0,59
65203,5.0,20
143,7.5,166
42861,5.1,22
33680,6.5,67
56164,4.6,17
12311,7.1,72
43277,6.2,19
43278,6.6,19
34106,7.2,79
43266,6.9,76
27367,6.7,47
17661,6.9,37
28580,7.4,115
887,7.6,148
33667,6.8,48
23383,7.1,48
25430,6.3,51
27191,6.6,51
11426,7.2,137
654,8.0,368
15919,7.2,75
1725,7.0,399
5769,6.1,40
874,7.5,90
10633,7.5,207
17917,7.0,106
3116,7.4,307
1051,7.4,435
1366,7.5,1843
12102,7.4,483
16619,7.4,147
9443,6.9,213
11050,6.9,178
606,7.0,290
746,7.4,362
380,7.6,1762
403,7.0,358
11485,7.0,177
466,6.5,88
13820,6.7,146
15389,7.0,39
13597,7.1,618
2108,7.8,2189
10014,5.7,367
10072,6.5,363
10131,5.8,287
10160,5.5,251
11284,5.1,280
4488,6.4,622
9725,6.0,321
9728,5.7,257
9730,5.9,241
9731,5.1,200
10225,5.7,219
10281,5.3,196
10283,4.8,194
948,7.4,1066
11281,6.4,370
10676,5.0,232
11357,5.9,212
11361,5.3,187
36599,6.0,85
39929,6.0,35
41828,5.1,15
41769,4.4,15
10585,6.3,605
11186,5.8,323
11187,5.5,274
609,7.1,811
11133,5.8,172
10306,4.6,127
9552,7.5,2046
11586,4.5,137
11587,6.1,135
941,7.0,1367
942,6.7,1066
943,6.4,824
927,6.9,1629
928,6.3,664
9340,7.4,1563
9342,6.3,1211
38509,5.4,18
60033,0.0,0
12101,6.8,305
19,8.0,666
165,7.4,3926
196,7.1,2978
551,7.3,274
16084,6.3,64
17984,6.7,41
22328,6.3,18
32611,5.8,18
3170,6.8,1450
346,8.2,892
859,7.1,267
841,6.5,576
11051,7.0,206
242,7.1,1589
1411,6.4,15
9769,7.0,288
9424,5.5,104
9835,5.4,52
857,7.9,5148
17539,5.2,11
44322,8.3,3
22777,5.7,13
20173,5.2,10
10957,6.5,228
9570,6.1,132
16249,6.9,42
13962,5.1,87
14612,7.0,28
19378,5.6,27
65157,5.9,10
29228,5.8,28
19379,5.6,37
11164,5.8,135
18887,6.7,35
40866,6.3,6
24736,6.3,15
10122,6.9,227
24816,5.8,23
9994,6.9,334
25445,5.8,8
12129,5.3,48
14140,5.9,65
10439,6.5,491
11158,4.8,272
9354,6.1,756
28736,5.7,11
34774,6.2,20
37969,6.3,22
9631,6.8,593
9820,6.8,768
14013,5.9,150
36606,7.0,19
96196,6.8,8
98505,4.7,3
1779,7.4,92
10849,7.3,206
678,7.6,111
907,7.4,252
5961,7.3,138
47908,7.3,12
42121,6.1,22
2887,5.8,24
11974,6.6,312
20348,6.6,39
26648,6.6,53
11911,7.1,33
793,7.7,758
35144,6.4,27
9325,7.1,1791
43037,6.4,6
10340,6.9,1241
10144,7.2,1921
10414,6.4,203
10437,7.2,217
15300,6.2,66
12230,6.8,1643
13380,5.7,15
10693,7.0,1380
11335,5.3,157
11135,6.6,303
11319,6.7,609
14822,5.6,38
15969,5.7,447
13155,6.6,122
10249,6.3,265
15943,5.4,15
10882,6.8,1332
24808,6.6,38
19762,6.7,16
13850,6.9,69
2619,6.1,328
65158,6.1,7
53565,7.4,76
41841,6.6,15
27332,5.9,9
97,6.6,717
10419,6.7,63
11675,5.7,306
2107,6.4,88
6471,7.0,272
9442,6.5,104
11591,6.2,131
13697,6.8,51
19158,4.5,52
227,6.9,293
87,7.1,2841
123,6.1,187
9314,6.8,311
11336,6.9,320
9980,5.5,170
10657,5.9,136
10489,5.7,194
10823,5.6,243
11497,6.3,244
2907,6.7,871
9454,6.8,408
8688,5.8,331
118452,3.0,1
16155,6.3,17
48894,6.5,3
23954,6.7,58
12761,7.8,83
396,7.8,199
14367,6.6,169
11814,6.4,375
16081,6.0,42
18331,6.6,90
15171,6.2,100
11837,7.3,159
11704,7.5,186
11639,7.3,233
4978,6.6,344
10380,6.2,180
11976,6.2,282
15144,6.9,455
11522,6.6,313
11557,6.0,133
13853,4.7,28
11415,5.8,144
37530,5.0,66
8393,7.1,251
11937,6.5,91
21661,4.6,41
9320,4.4,205
33644,6.0,24
14662,6.5,45
125124,0.0,0
115872,5.3,3
39930,5.8,5
10692,6.8,142
805,7.5,892
34584,7.0,1031
34636,5.5,193
2182,4.7,74
28070,3.5,21
77469,5.9,17
10278,6.5,40
36647,6.5,1950
17915,5.6,24
14557,5.6,49
9417,5.7,91
41469,6.0,21
19381,6.4,23
34637,6.3,20
4011,7.1,1475
161795,8.0,1
1580,7.8,539
5854,6.7,86
573,7.2,162
2370,6.1,78
5780,6.4,120
506,7.2,233
22527,6.9,105
574,7.3,276
11219,6.9,152
30159,7.0,82
845,7.6,379
1978,6.8,61
3682,5.5,138
51942,7.5,12
46702,6.4,12
54795,6.3,3
46748,7.4,7
847,6.9,484
117,7.6,1424
14577,6.5,66
37498,4.7,65
38621,7.0,15
59138,8.5,2
28047,5.2,14
4175,6.1,27
31667,6.3,42
13321,7.3,112
21734,7.5,219
31997,6.8,91
24197,5.7,36
11462,7.1,140
31995,5.6,43
940,7.5,183
2762,6.8,42
12684,6.7,60
2761,6.7,36
8208,6.4,73
52907,4.8,11
15007,5.3,19
36049,5.5,16
52748,4.9,15
75793,3.8,2
47695,5.1,11
31930,6.3,19
20213,5.4,13
543,6.8,45
36054,5.6,13
143750,10.0,1
52782,6.3,11
36055,5.4,15
36056,6.1,16
2760,7.2,49
64398,5.7,10
10220,6.9,451
431,6.9,1101
31641,6.5,10
223318,0.0,0
69848,9.3,2
22796,6.5,52
22256,6.4,20
37550,8.8,10
37916,7.4,36
21873,6.2,31
21500,5.8,38
84116,5.8,7
12626,6.8,101
37818,4.3,4
3525,6.5,242
129628,5.3,2
2321,5.8,67
2028,7.2,244
16384,6.0,72
91217,6.6,10
77314,0.0,0
10699,6.3,100
11597,5.0,173
218624,0.0,0
47947,5.2,13
48311,5.1,8
44772,5.4,13
14347,5.9,49
41090,5.9,15
18282,6.4,54
18169,5.6,51
11082,5.9,79
5971,5.6,106
11933,5.0,88
20096,5.6,35
30815,5.3,43
881,7.1,899
4478,5.8,300
22318,6.0,32
53113,6.2,27
2109,6.8,1254
122289,6.0,2
24746,5.8,36
72987,7.0,5
193103,0.0,0
8195,6.8,670
9877,5.6,293
26618,6.3,39
21132,6.3,8
11855,6.0,52
24016,6.4,51
14785,7.1,11
14794,7.2,80
3486,4.4,12
11071,6.8,111
1091,7.8,1629
10403,6.9,169
11337,6.9,96
162,7.5,3731
25723,5.8,24
73351,6.6,4
8916,6.0,1320
28134,6.0,18
9429,5.9,202
12159,6.8,596
27791,4.7,36
43106,7.2,7
30197,7.3,177
10156,6.5,205
10377,7.3,393
3121,7.2,79
4975,6.7,19
37532,6.7,7
9713,4.9,113
134368,3.0,3
85837,6.0,10
1039,6.6,7
9821,7.1,51
4437,6.6,290
1890,6.9,72
1955,7.9,740
39437,5.9,26
11932,5.5,366
6435,6.3,348
108316,3.3,3
10683,7.4,197
63709,7.5,3
9445,6.2,168
2657,7.1,498
9425,6.1,226
32326,7.8,8
637,8.3,3643
8675,6.2,116
125762,0.0,0
20701,5.8,92
9945,5.8,262
73,8.2,3120
18603,8.7,6
46889,5.4,12
12888,6.1,42
3033,6.8,82
9882,6.1,361
10663,5.9,521
4518,7.2,346
1808,6.9,119
3600,5.1,381
17037,5.2,65
297,6.9,1174
5332,6.0,10
21589,6.4,8
8336,6.0,3
11893,7.0,129
123056,4.9,8
12223,6.7,79
32081,6.4,40
14924,7.0,106
10002,6.7,62
41817,5.1,25
19426,7.9,122
12560,6.8,124
9798,6.7,1266
14444,5.8,149
9487,6.8,2379
9466,6.0,113
666,7.6,132
2042,7.1,29
10162,7.4,58
309,7.7,213
692,6.2,111
24018,4.6,32
1678,6.9,194
39256,6.7,34
1680,6.0,48
244,7.7,346
10730,5.9,179
31947,4.6,29
8130,6.0,99
11532,7.0,64
9749,6.8,210
14628,5.8,98
9626,5.0,211
13698,6.2,47
10466,6.2,288
707,6.0,515
11954,6.2,136
9336,6.5,614
10157,5.6,349
12118,5.5,259
10587,4.9,261
11825,4.7,195
11895,4.7,183
9447,5.3,312
12257,4.8,32
37536,3.8,13
10029,6.2,182
27104,6.4,24
11252,4.8,233
8545,6.6,62
10223,6.9,191
9745,5.5,254
200,6.3,402
9837,6.9,847
11545,7.5,688
1934,6.8,831
110643,7.5,3
11881,7.4,139
13764,6.1,58
24951,5.7,17
8879,7.0,255
1369,6.3,884
1368,7.2,1523
1370,5.7,703
10303,6.0,289
9326,6.6,477
10328,6.5,329
11285,5.4,103
1367,6.9,948
1371,6.6,894
1374,6.6,984
1375,5.3,688
15196,7.1,377
11904,6.7,172
215875,2.5,2
15596,6.4,113
13818,5.9,48
29968,6.1,30
44326,6.0,13
1885,6.9,913
8856,5.9,457
10495,5.5,311
5825,7.1,668
9489,6.3,859
16885,6.5,24
76857,6.0,7
8741,7.2,793
9276,6.2,500
9822,5.9,208
39314,6.7,25
10312,7.0,863
9441,6.9,286
9422,6.1,113
125582,6.4,5
24525,5.6,22
10368,5.8,32
11365,6.7,62
140897,6.0,2
31662,5.8,56
36136,6.4,38
1363,4.7,9
46992,6.5,23
825,6.6,49
22913,6.3,10
15556,5.9,49
28902,5.4,45
14709,6.0,126
9423,5.0,151
14443,3.0,20
10658,5.1,227
6917,5.9,107
40729,5.3,16
24086,6.0,36
11815,6.9,129
9426,7.1,1038
10344,5.2,159
15698,6.4,58
2620,5.3,46
30497,7.1,617
16337,5.8,142
25018,5.1,75
16780,3.9,96
12151,6.7,104
25438,5.6,40
33278,5.9,57
274253,5.0,1
192,7.2,739
10945,5.9,86
10013,5.9,138
9671,6.3,512
9396,5.5,310
11038,5.7,41
12278,5.4,42
11873,6.7,297
18588,5.8,23
10015,6.5,270
12715,5.0,48
8388,6.3,287
45712,5.5,13
6187,4.7,5
8129,7.1,29
1618,7.1,35
10722,6.9,106
296543,5.0,1
10314,5.7,425
125548,2.0,1
47139,6.0,3
11167,7.6,148
170187,0.0,0
2112,6.7,557
16172,5.5,52
111794,3.7,3
9524,6.7,13
20595,7.7,10
16306,7.6,140
11622,6.3,247
10207,5.9,198
9849,5.1,81
82865,8.0,1
18892,5.9,93
13466,7.4,259
1542,7.4,1068
43978,7.3,14
15256,6.1,44
8224,6.1,479
18417,6.0,35
12479,5.2,28
15031,5.2,3
15209,6.0,11
26425,5.8,8
1847,7.3,112
42113,7.1,32
8913,6.4,417
10906,5.0,107
25748,4.5,50
25749,4.7,50
8769,6.5,392
14742,5.9,46
15856,6.9,102
10671,6.2,89
27932,5.5,79
7227,5.8,69
10670,5.4,33
5919,7.1,230
33518,5.6,63
40160,5.1,37
2362,6.7,345
10803,6.6,272
871,7.5,958
1685,6.2,370
1705,5.5,220
1688,6.1,243
1687,6.3,270
166680,3.2,10
11123,5.6,76
29723,4.7,45
31638,5.3,28
113286,7.0,1
9535,6.4,512
9455,6.1,60
796,6.6,848
100,7.5,1671
47501,6.1,6
77936,5.7,7
84586,3.7,3
30943,6.0,58
107946,0.0,0
7341,5.1,79
10350,4.0,75
11772,7.2,153
9540,7.0,176
31503,5.4,22
11773,7.1,92
30202,5.9,24
22345,3.3,75
53685,1.5,2
1567,7.5,99
1641,5.1,141
47288,5.0,23
10212,6.8,144
10354,6.3,146
11526,5.4,10
8583,6.9,59
123728,6.0,1
16520,7.3,103
16508,5.4,22
11374,5.7,168
16379,4.1,37
125123,4.5,2
28029,6.2,21
603,7.9,9079
4951,7.3,1768
65749,6.8,6
8970,5.1,46
9840,6.9,18
186705,6.0,1
30950,6.1,8
70687,4.8,3
11660,7.2,363
9430,7.0,198
11355,5.8,378
18764,6.2,72
9465,6.2,35
27455,6.3,3
1414,7.1,54
49981,5.8,11
6522,6.4,179
114719,5.5,6
10209,6.2,23
25512,4.5,3
143299,6.0,1
22826,6.8,126
1902,7.4,211
445590,0.0,0
6396,7.3,93
39964,4.9,26
12596,5.7,117
9451,6.7,275
1946,6.7,487
89522,5.0,2
42230,4.8,12
139445,7.0,1
74140,0.0,0
1844,6.0,613
6552,6.1,183
24584,6.6,45
213985,6.1,5
25471,7.8,12
4154,6.8,7
28519,6.4,22
3309,7.4,81
18462,6.1,94
28941,5.5,58
18252,6.1,41
8592,5.9,258
564,6.6,2796
13852,7.4,69
140519,6.0,1
25232,4.5,2
33194,7.3,7
10210,6.4,95
53862,4.5,4
17962,7.3,49
9460,5.8,55
4927,5.7,29
122190,6.0,1
1893,6.4,4526
31342,5.9,17
44297,7.2,14
95627,0.0,0
8785,7.4,23
15849,6.9,121
18990,6.8,58
29242,6.9,11
29243,6.9,10
31498,6.5,14
29239,8.3,6
15660,6.6,55
1924,6.9,1042
8536,6.5,642
9531,5.3,500
11411,4.1,327
138,7.2,254
30793,5.8,20
3103,6.2,30
3035,7.3,295
3077,7.0,42
3074,6.4,26
3076,6.5,42
3079,6.8,61
32023,6.8,16
13666,7.2,124
29794,4.2,41
9077,6.1,58
36685,7.4,703
43391,2.7,7
30168,6.0,12
10785,6.9,142
19483,6.2,52
8974,6.8,172
29959,5.4,20
11549,7.3,277
18158,6.0,41
27625,4.0,10
41516,4.4,14
17918,5.4,92
37305,6.4,16
18784,7.5,31
509,7.0,1309
1090,6.8,381
24858,7.1,14
15059,5.2,9
55912,5.1,8
12117,6.3,149
11779,7.3,76
41730,5.5,9
84198,6.9,7
100568,5.0,4
13533,5.8,10
62676,7.0,17
817,6.1,1034
265966,0.0,0
91598,5.5,3
14283,7.2,101
37135,7.1,1715
2275,6.1,209
68426,6.2,3
24137,6.3,47
10376,8.1,554
104,7.2,672
15800,6.3,22
9032,6.2,898
13821,6.8,3
9421,7.7,408
55955,4.7,3
67067,5.0,2
6488,6.2,445
9473,7.1,916
8487,5.1,1042
10279,6.3,115
125263,6.0,2
2767,7.5,45
78568,7.3,4
2105,6.4,2358
1073,7.0,246
10239,7.0,12
10208,5.8,94
2667,6.3,1090
48958,6.1,10
345,7.1,1266
9825,5.5,251
16158,7.1,34
133575,4.2,5
620,7.3,2431
2978,6.3,1131
10490,6.5,88
11618,5.2,374
332,4.3,322
1812,6.7,24
8914,5.6,616
9824,5.7,255
4806,5.8,472
33430,7.1,12
247,7.7,290
10056,6.2,101
967,7.3,472
802,7.3,409
3175,7.7,521
147,8.0,363
1628,7.6,163
21185,6.0,10
11120,6.3,126
10136,5.6,311
32060,6.2,20
48686,5.6,11
48259,6.0,17
873,7.7,345
48660,5.9,7
26789,5.7,38
3934,6.0,25
108312,2.0,2
198469,6.7,3
11416,7.1,295
10776,6.7,389
24452,6.2,78
9710,4.6,70
31924,5.9,22
30890,7.0,131
24081,5.8,12
20242,5.6,32
39074,6.2,20
66194,4.6,7
2115,5.4,10
23599,5.4,22
3526,7.1,24
41166,5.9,8
16406,5.7,67
197239,0.0,0
10386,7.6,1470
745,7.7,3223
913,6.7,349
912,6.9,95
12229,6.4,33
67323,6.5,2
91076,6.3,7
89861,10.0,1
19457,6.0,98
11353,6.0,258
17707,6.2,115
9781,6.7,102
102489,6.0,6
18212,6.4,25
13817,5.8,18
126996,5.5,2
38715,6.7,3
48781,4.7,31
12185,6.4,84
29056,6.3,56
26857,6.4,34
28501,6.9,67
29030,5.8,43
25319,6.6,62
29074,6.3,35
24103,5.4,45
10552,5.9,140
9267,7.1,139
10766,6.1,170
10768,5.5,132
813,7.1,1104
2665,6.0,276
9406,5.3,154
11418,6.0,232
11153,7.1,412
14170,6.0,74
2280,6.9,1022
11077,5.5,152
28597,5.2,101
22611,7.1,36
39780,6.2,26
10396,6.0,116
9944,6.3,377
850,7.4,352
10154,5.3,142
10342,5.3,94
10366,4.2,138
9349,5.8,382
15122,5.4,11
10494,7.9,261
126152,0.0,0
22314,6.3,18
51679,4.9,5
35813,5.9,18
11037,4.8,64
11955,4.3,17
2038,3.6,15
28737,3.2,8
11963,7.2,234
141489,6.0,2
53761,5.0,1
9096,5.8,114
91893,5.7,5
113273,5.0,1
103793,5.0,2
1911,6.4,524
2900,5.5,263
17709,3.8,49
37718,5.3,31
47144,7.3,4
104896,6.4,6
30964,5.8,6
52366,5.9,8
6373,5.0,11
2162,5.3,30
14578,5.6,30
40694,5.9,11
4338,4.7,3
49184,8.8,5
10307,6.0,248
11601,6.5,334
18621,6.0,30
1075,7.7,160
21719,6.4,19
40879,4.8,4
47951,6.7,54
43832,7.0,47
47697,6.5,35
49792,5.7,6
77064,5.5,3
26522,6.2,54
23761,6.4,58
24097,5.2,19
42114,5.4,23
28295,5.8,11
12105,7.1,114
14,7.9,3438
24128,8.7,47
11001,6.1,359
10390,6.3,88
9453,5.3,147
704,7.3,172
35122,5.5,14
142132,5.5,2
24153,7.5,33
11797,6.9,279
18086,6.4,81
124475,5.4,7
17887,6.9,105
10669,7.2,441
11527,7.1,241
42848,5.8,5
40867,6.3,12
1049,6.0,82
28032,6.1,117
11326,6.5,69
28377,5.6,32
10975,7.0,109
10974,6.8,111
10398,6.2,282
2290,6.1,91
24071,6.3,27
62994,5.8,4
60994,5.9,9
16112,6.3,14
32305,3.6,17
14429,5.8,62
15198,6.0,71
6415,6.6,709
24066,5.5,39
21430,5.0,24
10381,6.1,49
171982,0.0,0
42486,6.6,8
60285,6.6,10
5622,7.0,22
10349,5.4,91
42518,6.3,26
29787,6.2,58
9638,6.5,166
10576,6.0,128
12662,5.4,79
61369,5.1,8
11712,7.8,122
12618,5.3,63
13824,5.0,85
226,7.2,360
288772,0.0,0
55107,6.1,12
69851,6.7,11
10388,6.6,110
17198,6.4,18
44857,5.5,14
9346,6.4,340
861,7.1,1745
14412,7.1,128
9377,7.5,1340
11541,6.8,84
2457,7.9,79
11901,7.4,284
4929,6.7,197
85325,4.7,6
11230,7.2,178
8416,7.6,129
11054,6.6,102
851,7.6,123
24453,6.9,16
18254,7.1,70
56235,4.0,2
20123,7.2,53
16642,7.6,236
2593,7.4,38
42020,7.0,4
3086,7.5,74
16305,8.0,100
32255,7.3,46
48797,7.1,12
19997,6.7,84
3767,7.6,113
17352,6.3,29
535,6.1,313
2731,7.2,32
1654,7.5,309
31043,5.5,4
14831,6.5,85
658,7.2,1005
657,6.9,773
646,6.9,953
5689,5.8,422
391,7.6,909
8052,6.8,177
772,6.3,2459
65448,4.9,8
65452,3.0,1
31650,5.8,38
73575,8.0,9
302579,0.0,0
550,8.3,9678
97537,4.6,10
12220,5.9,75
1610,6.1,53
53151,6.3,8
42881,7.1,27
29064,4.4,17
404,7.7,315
42196,7.1,91
36819,6.6,255
42726,7.2,33
9343,7.7,151
16858,7.3,88
42006,7.0,36
11562,7.4,201
10496,4.1,35
16162,6.8,38
8649,6.6,228
31306,6.5,13
10563,5.4,63
14484,4.7,21
214735,7.0,1
94857,6.0,1
32043,5.3,32
15247,6.8,84
29251,6.9,7
5548,7.1,1494
5549,5.6,498
856,7.2,1466
38772,6.8,18
699,6.3,497
709,5.9,549
253,6.4,540
13511,4.8,30
660,6.5,572
46798,7.6,9
11377,5.5,211
26149,6.3,49
492,7.3,1124
108346,6.0,2
98480,0.0,0
128,8.2,2041
46286,4.0,11
8672,7.6,45
8056,7.4,48
2020,4.5,84
9481,6.5,843
9008,7.3,489
14242,7.7,57
16129,7.0,41
104103,7.5,2
11489,7.2,52
28145,7.4,51
51371,5.7,13
18111,6.1,70
31361,5.7,15
11223,6.4,88
16281,6.7,228
16288,5.9,133
1694,7.0,263
476,7.0,117
37094,7.2,837
13555,5.8,69
961,8.0,240
73969,8.0,2
24831,5.7,120
64963,7.3,5
85160,5.3,12
25560,6.9,35
21610,6.4,87
11878,8.0,334
11510,4.5,44
11234,6.0,147
957,6.7,924
11886,7.0,1155
37853,7.3,43
62204,7.2,111
11040,7.5,128
21849,7.4,48
1621,7.1,763
14035,5.9,79
40771,3.5,13
40772,4.4,14
40773,3.3,4
11498,6.7,81
11790,6.7,46
29371,5.7,13
276635,7.5,2
47941,4.9,7
29048,5.6,10
19052,6.6,7
21349,5.9,67
1832,6.8,842
10047,6.2,373
10228,6.7,336
47692,6.3,24
18561,5.4,15
144953,5.5,2
37426,5.3,6
51787,5.8,5
11663,7.4,132
13485,7.1,55
9289,7.3,237
9264,5.2,85
18222,4.1,28
124853,10.0,1
11165,6.9,150
4203,7.6,149
24226,7.4,132
88875,6.9,12
11379,6.3,103
29154,7.3,60
2039,6.7,173
77915,5.7,16
11943,7.5,126
11481,7.5,218
2690,7.1,74
20565,6.6,9
27141,6.7,19
10399,6.7,81
90762,7.5,2
2668,6.9,1774
36643,6.0,878
99,7.4,337
159569,0.0,0
77010,6.0,18
25898,6.6,28
9647,6.7,395
11787,7.7,159
5156,8.0,404
24276,7.2,33
11953,7.7,135
44662,7.1,20
29005,7.3,82
26371,7.1,62
596,7.8,211
52470,6.4,4
20334,7.9,107
11393,7.0,162
31121,6.3,41
293,7.0,241
10998,6.6,305
12235,6.5,63
36094,5.7,26
9013,7.2,241
11005,7.6,568
59820,6.1,14
2924,6.4,360
177,7.2,346
38557,6.5,21
42087,6.3,6
13681,7.1,31
34760,5.8,6
9946,5.5,488
863,7.3,3914
31582,5.9,56
125520,6.3,3
22267,6.6,49
55123,6.2,11
5486,6.4,53
10411,5.7,78
41462,6.6,28
1718,3.6,5
28604,1.7,3
15506,6.3,9
20024,6.6,56
78256,6.3,2
13787,5.3,47
54933,6.4,8
9684,6.8,109
9586,5.3,113
41638,6.0,1
70801,7.4,5
33015,6.8,19
777,7.5,126
21887,6.9,21
5652,6.2,6
19664,5.7,19
32331,5.9,15
76083,2.8,4
32628,7.2,20
32669,6.2,48
18161,6.3,28
31681,6.8,41
33666,4.8,16
32274,7.2,18
10402,5.4,314
497,8.2,4166
1715,6.9,285
35118,5.4,7
42739,7.2,54
26162,6.3,4
25188,7.6,133
15515,6.8,52
75888,5.1,7
1439,6.4,204
2277,6.9,998
10137,5.8,998
10387,7.4,18
49948,7.0,300
334,7.5,844
30237,5.8,26
50116,5.3,6
46435,6.7,41
94260,2.5,2
22213,4.6,26
47070,5.1,7
36492,6.7,34
624,7.0,411
26578,6.5,43
415072,0.0,0
43103,6.0,20
43194,6.3,32
9563,6.8,430
1850,6.9,444
926,6.9,722
1213,7.1,790
10471,6.5,145
10400,7.2,401
10397,7.0,59
20761,5.7,53
12524,6.5,76
28216,6.3,17
36773,6.1,16
30814,4.8,4
10219,6.3,32
3558,7.6,747
104878,0.0,0
41276,4.0,2
17908,6.5,71
10384,4.9,109
125317,2.5,2
48233,8.1,4
10236,7.1,87
71067,5.0,1
632,7.6,143
11851,5.7,80
5924,7.8,445
33734,5.9,16
14886,7.1,85
26617,7.2,114
11900,6.6,27
10493,6.6,178
16241,6.6,102
27632,7.2,79
22160,5.7,40
4460,6.1,18
9644,5.7,161
43455,8.0,2
13342,7.0,330
35119,6.4,49
21256,6.1,7
14919,7.4,218
14040,6.1,33
75641,5.5,5
17343,5.5,29
22692,6.3,24
47620,6.4,15
2990,6.0,83
38775,6.2,16
10831,6.9,44
21193,5.9,6
33078,6.8,31
16672,8.1,88
10472,4.9,71
123277,0.0,0
79474,4.6,4
97805,5.5,2
53714,6.4,9
21489,6.7,50
51392,6.4,6
32600,7.3,49
110479,4.8,2
299121,0.0,0
13005,6.1,48
65134,7.0,1
121738,0.0,0
18681,5.3,42
75531,4.6,14
